지점번호,지점명,년월일시,수온,파고,풍속,풍향,U풍속,V풍속,관측소
22441,독도,2021083000,23.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083001,23.7,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083002,23.9,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083003,23.9,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083004,23.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083005,23.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083006,23.8,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083007,23.9,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083008,24.0,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083009,24.1,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083010,24.1,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083011,24.3,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083012,24.3,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083013,24.1,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083014,24.0,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083015,24.2,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083016,24.0,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083017,23.8,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083018,23.9,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083019,23.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083020,23.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083021,23.8,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083022,23.9,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021083023,24.1,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021083000,24.3,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021083001,24.5,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021083002,24.6,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021083003,24.6,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021083004,24.6,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
