지점번호,지점명,년월일시,수온,파고,풍속,풍향,U풍속,V풍속,관측소
22441,독도,2021082900,23.8,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082901,23.6,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082902,23.9,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082903,23.9,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082904,23.7,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082905,23.5,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082906,23.2,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082907,23.7,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082908,24.0,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082909,24.2,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082910,23.9,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082911,24.1,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082912,24.1,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082913,24.1,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082914,24.2,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082915,24.2,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082916,24.0,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082917,24.0,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082918,24.1,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082919,23.9,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082920,23.9,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082921,23.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082922,23.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082923,23.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082900,23.7,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082901,23.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082902,23.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082903,24.0,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082904,24.0,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082905,24.6,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082906,24.7,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082907,24.7,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082908,24.6,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082909,24.6,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082910,24.4,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082911,24.5,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082912,24.3,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082913,24.2,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082914,24.2,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082915,24.2,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082916,24.2,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082917,24.1,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082918,23.9,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082919,23.9,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082920,23.9,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082921,23.8,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082922,23.6,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082923,24.0,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082900,23.8,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082901,23.8,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082902,23.6,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082903,23.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082904,23.5,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082905,23.6,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082906,23.4,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082907,23.4,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082908,23.4,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082909,23.6,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082910,23.5,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082911,23.5,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082912,23.5,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082913,23.2,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082914,23.3,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082915,23.3,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082916,23.2,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082917,23.3,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082918,23.6,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082919,23.4,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082920,23.3,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082921,23.3,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082922,23.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082923,23.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082900,23.9,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082901,23.8,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082902,22.9,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082903,22.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082904,22.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082905,22.7,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082906,22.7,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082907,22.8,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082908,23.0,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082909,23.3,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082910,23.3,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082911,23.5,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082912,23.7,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082913,24.1,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082914,23.5,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082915,23.0,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
