지점번호,지점명,년월일시,수온,파고,풍속,풍향,U풍속,V풍속,관측소
22441,독도,2021070800,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070801,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070802,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070803,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070804,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070805,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070806,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070807,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070808,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070809,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070810,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070811,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070812,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070813,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070814,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070815,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070816,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070817,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070818,23.3,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070819,24.8,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070820,24.8,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070821,24.8,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070822,24.5,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070823,23.8,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070800,21.7,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070801,21.7,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070802,21.7,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070803,21.6,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070804,22.1,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070805,22.0,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070806,21.7,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070807,21.7,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070808,21.7,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070809,21.7,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070810,21.7,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070811,21.7,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070812,21.4,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070813,21.4,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070814,21.4,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070815,21.6,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070816,21.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070817,21.1,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070818,21.7,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070819,21.6,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070820,21.7,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070821,21.6,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070822,21.6,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070823,21.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070800,21.8,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070801,21.8,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070802,21.8,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070803,21.7,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070804,21.7,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070805,21.7,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070806,21.7,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070807,21.6,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070808,21.6,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070809,21.7,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070810,21.9,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070811,21.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070812,21.6,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070813,21.6,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070814,21.7,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070815,22.1,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070816,22.9,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070817,22.4,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070818,21.9,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070819,21.9,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070820,21.7,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070821,21.6,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070822,21.6,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021070823,21.7,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021070800,20.1,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021070801,20.1,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021070802,19.9,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
