지점번호,지점명,년월일시,수온,파고,풍속,풍향,U풍속,V풍속,관측소
22441,독도,2021082600,23.8,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082601,23.8,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082602,23.7,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082603,23.6,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082604,23.3,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082605,22.9,1.1,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082606,23.0,1.2,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082607,23.1,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082608,22.9,1.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082609,23.1,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082610,23.4,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082611,23.4,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082612,23.7,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082613,23.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082614,23.8,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082615,24.0,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082616,24.2,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082617,24.3,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082618,24.2,1.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082619,23.5,1.1,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082620,24.1,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082621,24.2,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082622,24.3,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082623,23.9,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082600,23.4,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082601,23.3,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082602,23.3,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082603,23.2,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082604,23.2,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082605,23.3,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082606,23.3,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082607,22.9,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082608,23.3,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082609,23.6,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082610,23.8,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082611,23.8,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082612,23.9,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082613,24.4,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082614,24.4,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082615,24.6,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082616,24.8,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082617,25.1,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082618,25.3,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082619,24.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082620,24.2,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082621,24.2,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082622,24.0,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082623,23.9,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082600,23.3,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082601,23.3,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082602,23.2,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082603,23.4,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082604,23.2,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082605,23.4,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082606,23.4,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082607,23.4,0.8,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082608,23.5,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082609,23.5,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082610,23.5,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082611,23.6,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082612,23.6,0.8,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082613,23.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082614,23.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082615,23.7,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082616,24.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082617,23.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082618,24.3,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082619,23.8,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082620,23.7,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082621,23.8,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082622,23.6,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082623,23.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
