지점번호,지점명,년월일시,수온,파고,풍속,풍향,U풍속,V풍속,관측소
22441,독도,2021082500,23.4,2.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082501,23.5,2.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082502,23.5,2.8,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082503,23.6,2.2,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082504,23.6,2.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082505,23.5,1.9,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082506,23.3,2.2,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082507,23.2,2.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082508,23.2,1.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082509,23.0,1.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082510,23.0,1.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082511,22.9,1.2,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082512,22.9,1.1,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082513,23.1,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082514,23.1,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082515,23.1,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082516,23.1,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082517,23.1,0.8,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082518,23.5,1.1,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082519,23.8,1.1,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082520,23.8,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082521,23.9,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082522,23.9,0.8,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082523,23.9,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082500,23.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082501,23.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082502,23.5,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082503,23.5,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082504,23.5,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082505,23.6,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082506,23.6,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082507,23.6,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082508,23.3,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082509,23.3,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082510,23.6,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082511,23.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082512,23.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082513,23.9,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082514,23.9,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082515,23.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082516,23.7,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082517,23.8,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082518,23.8,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082519,23.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082520,23.7,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082521,23.6,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082522,23.6,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082523,23.4,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082500,22.7,1.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082501,22.1,1.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082502,22.5,1.9,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082503,22.5,1.8,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082504,22.8,1.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082505,22.8,1.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082506,23.0,1.2,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082507,23.0,1.0,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082508,23.0,1.0,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082509,23.1,1.0,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082510,23.2,1.1,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082511,23.6,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082512,23.6,0.8,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082513,23.6,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082514,23.7,0.8,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082515,24.1,0.8,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082516,23.5,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082517,23.5,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082518,23.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082519,23.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082520,23.6,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082521,23.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082522,23.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082523,23.5,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082500,22.6,1.0,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082501,23.1,1.0,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082502,23.2,1.1,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082503,22.6,1.0,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082504,23.0,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082505,23.2,0.8,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082506,23.6,1.0,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082507,23.9,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082508,24.0,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082509,23.9,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082510,24.0,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082511,23.7,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082512,22.9,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082513,23.4,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082514,23.4,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082515,23.6,0.8,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082516,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082517,23.8,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082518,24.3,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082519,24.4,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082520,24.2,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082521,24.0,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082522,24.0,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22444,신진도,2021082523,23.6,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082500,24.6,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082501,24.6,0.8,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082502,24.6,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082503,24.3,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082504,24.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082505,24.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082506,24.6,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082507,24.7,0.8,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082508,24.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082509,24.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082510,24.8,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082511,24.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082512,24.9,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082513,24.6,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082514,24.5,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082515,24.6,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082516,24.5,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082517,24.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082518,24.6,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082519,24.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082520,24.7,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082521,24.7,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082522,24.8,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
22445,삽시도,2021082523,24.6,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
