지점번호,지점명,년월일시,수온,파고,풍속,풍향,U풍속,V풍속,관측소
22441,독도,2021082800,24.1,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082801,24.2,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082802,24.1,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082803,24.0,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082804,23.9,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082805,23.9,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082806,23.8,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082807,23.9,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082808,23.9,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082809,23.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082810,24.0,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082811,24.2,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082812,24.5,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082813,24.3,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082814,24.2,0.8,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082815,24.2,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082816,24.2,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082817,24.3,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082818,24.3,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082819,24.0,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082820,24.0,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082821,23.9,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082822,23.6,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021082823,23.8,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082800,23.3,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082801,23.4,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082802,23.2,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082803,23.6,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082804,23.6,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082805,23.9,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082806,23.9,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082807,23.9,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082808,23.9,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082809,23.9,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082810,23.9,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082811,24.0,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082812,24.1,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082813,24.2,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082814,24.2,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082815,24.2,0.8,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082816,24.2,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082817,24.3,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082818,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082819,24.1,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082820,24.0,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082821,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082822,23.7,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021082823,23.7,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082800,23.5,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082801,23.5,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082802,23.3,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082803,23.1,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082804,23.4,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082805,23.3,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082806,23.3,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082807,23.3,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082808,23.4,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082809,23.6,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082810,23.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082811,23.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082812,23.9,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22443,구암,2021082813,24.3,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
