지점번호,지점명,년월일시,수온,파고,풍속,풍향,U풍속,V풍속,관측소
22441,독도,2021071100,21.9,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071101,22.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071102,22.5,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071103,22.2,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071104,22.0,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071105,21.8,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071106,21.8,1.1,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071107,21.9,1.2,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071108,21.9,1.1,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071109,21.8,1.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071110,21.7,0.8,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071111,21.9,0.8,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071112,21.9,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071113,22.1,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071114,22.4,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071115,22.6,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071116,22.5,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071117,22.7,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071118,22.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071119,22.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071120,22.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071121,22.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071122,22.5,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071123,22.7,0.8,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071100,22.7,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071101,22.7,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
