지점번호,지점명,년월일시,수온,파고,풍속,풍향,U풍속,V풍속,관측소
22441,독도,2021070900,23.4,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070901,23.3,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070902,23.1,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070903,22.8,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070904,22.5,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070905,22.5,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070906,22.2,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070907,22.1,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070908,22.9,1.2,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070909,20.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070910,21.2,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070911,21.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070912,21.5,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070913,21.6,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070914,21.5,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070915,22.1,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070916,21.2,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070917,21.2,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070918,21.1,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070919,21.0,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070920,20.9,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070921,20.9,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070922,21.2,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021070923,21.3,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070900,21.2,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070901,21.4,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070902,21.2,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070903,21.2,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021070904,21.1,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
