지점번호,지점명,년월일시,수온,파고,풍속,풍향,U풍속,V풍속,관측소
22441,독도,2021071300,23.1,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071301,23.0,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071302,23.1,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071303,22.4,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071304,22.4,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071305,22.4,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071306,22.4,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071307,22.7,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071308,22.8,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071309,22.8,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071310,23.1,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071311,23.2,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071312,24.1,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071313,23.7,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071314,24.5,0.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071315,24.4,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071316,24.6,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071317,24.5,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071318,24.4,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071319,24.1,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071320,23.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071321,23.6,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071322,23.6,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021071323,23.9,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071300,24.7,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071301,24.5,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071302,24.4,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071303,24.4,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071304,24.2,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071305,24.3,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071306,24.3,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071307,24.2,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071308,24.6,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071309,24.6,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071310,24.5,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071311,25.1,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071312,25.0,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071313,24.9,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071314,25.4,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071315,26.0,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071316,25.8,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071317,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071318,25.4,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071319,26.0,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021071320,26.0,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
