지점번호,지점명,년월일시,수온,파고,풍속,풍향,U풍속,V풍속,관측소
22441,독도,2021090100,23.7,0.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090101,23.7,0.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090102,23.6,0.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090103,23.5,0.7,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090104,23.5,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090105,23.4,1.1,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090106,23.3,1.1,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090107,23.3,0.9,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090108,23.3,1.1,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090109,23.2,1.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090110,23.2,1.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090111,23.2,1.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090112,23.2,1.6,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090113,23.2,1.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090114,23.1,1.5,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090115,23.1,1.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090116,23.1,1.1,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090117,23.1,1.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090118,23.1,1.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090119,23.1,1.3,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090120,23.1,1.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090121,23.0,1.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090122,23.0,1.4,-999.0,-999.0,-999.0,-999.0,파고부이
22441,독도,2021090123,23.1,1.0,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021090100,22.7,0.1,-999.0,-999.0,-999.0,-999.0,파고부이
22442,혈암,2021090101,23.3,0.2,-999.0,-999.0,-999.0,-999.0,파고부이
